order_id,customer_id,product_id,order_date,order_value,name_x,age,email,region_id,name_y,category,price,region_name,year,month,is_high_value
11188345-3c6f-438d-bee1-aeb23c7c3aa2,1021,533,2024-05-26,1267.59,Nicholas Williams,69,stephanieflores@example.net,5,Over,Fashion,363.84,Central,2024,5,True
9602cc7e-56c5-4b56-bb82-d78bc9f9852d,1052,536,2024-09-15,1959.5,Charles Brooks,46,danielle98@example.com,5,Manager,Home,221.75,Central,2024,9,True
7e41622b-d962-42df-8e30-cb3293896a34,1068,543,2024-06-24,942.23,Jill Cox,20,nicholas07@example.org,5,Dog,Fashion,368.77,Central,2024,6,False
893d4f1f-37b0-4468-9179-ed9e18b4f9b9,1096,505,2024-03-21,1907.28,Christopher Zimmerman,20,tamara74@example.net,5,Avoid,Electronics,187.63,Central,2024,3,True
91058c48-e9e9-4649-a40d-dcb18e91016e,1027,518,2024-03-01,1190.79,Gregory Hill,45,amanda06@example.org,5,Begin,Electronics,42.76,Central,2024,3,True
f45ec853-e021-474f-b9b5-e4928df88135,1068,520,2023-03-23,1113.23,Jill Cox,20,nicholas07@example.org,5,Sometimes,Home,40.73,Central,2023,3,True
3d35286e-738e-43e5-91cb-0dd12c781f63,1006,530,2025-02-22,54.44,Christopher Taylor,49,brittanymitchell@example.net,5,Yourself,Books,244.22,Central,2025,2,False
74fcb324-fa55-4995-af3a-ec76c19ca149,1052,545,2024-04-05,61.19,Charles Brooks,46,danielle98@example.com,5,Term,Books,38.86,Central,2024,4,False
f67a9916-db17-4184-98ec-48a7446ec5d6,1038,539,2023-12-09,1949.41,Bruce Collins,19,qruiz@example.net,5,No,Home,334.81,Central,2023,12,True
e02b3d05-52b6-43bd-abe3-de0987589069,1085,532,2024-12-16,1336.36,Julia Sullivan,64,elizabethramirez@example.net,5,Difficult,Electronics,373.09,Central,2024,12,True
7ebfbc80-16dc-4a17-bc8c-a64fb8eecdd7,1018,538,2024-04-29,857.67,Stephanie Olsen,18,aprilobrien@example.com,5,Bed,Fashion,396.6,Central,2024,4,False
bdf73ba5-2ef6-4e14-b724-517aeef99c46,1008,504,2023-08-28,1007.56,Brandon Davis,27,emily72@example.net,5,Career,Fashion,152.96,Central,2023,8,True
218c8cf5-e449-438a-a0d6-d330d46ac8a7,1091,534,2024-10-27,1066.79,Jon Roberson,37,afox@example.org,5,Well,Home,183.69,Central,2024,10,True
30d20f9a-d7d0-4c44-a30e-69a06f99c19b,1096,541,2023-11-08,1157.82,Christopher Zimmerman,20,tamara74@example.net,5,Really,Electronics,474.91,Central,2023,11,True
7ac745ab-f7e9-46da-b204-affdcff3db7a,1068,531,2024-01-29,473.57,Jill Cox,20,nicholas07@example.org,5,Add,Fashion,175.33,Central,2024,1,False
1820ee5c-8e02-43fa-9d28-69e0cf63c86a,1040,543,2023-06-29,756.04,Darryl Shelton,54,mmorrison@example.net,5,Dog,Fashion,368.77,Central,2023,6,False
33fe7f09-4c67-4552-9f5c-89f8c0651b10,1010,519,2024-05-31,1833.07,Jennifer Hernandez,36,fwilliams@example.org,5,Prove,Electronics,419.7,Central,2024,5,True
70ddd35f-8b9d-4a78-b869-76d2f3f3f577,1003,515,2024-01-18,265.46,Dr. Steven Cook Jr.,56,gburns@example.com,5,Tonight,Books,307.42,Central,2024,1,False
b71169f3-66f0-4b94-b815-47e040a594ae,1012,532,2023-03-14,488.66,William Jones,48,victorsilva@example.net,5,Difficult,Electronics,373.09,Central,2023,3,False
fe925a91-95d2-4262-9ac3-ce25d66bd771,1003,544,2024-08-18,316.85,Dr. Steven Cook Jr.,56,gburns@example.com,5,Concern,Books,14.74,Central,2024,8,False
8728b675-9fbd-4b44-a6e5-bf8cef2dbc7d,1052,526,2023-06-21,1381.2,Charles Brooks,46,danielle98@example.com,5,Wide,Fashion,428.23,Central,2023,6,True
7e2ddd5b-4fd7-44d9-8146-f9dfcf8d2d84,1051,535,2025-01-31,1375.49,Kimberly Rodriguez,56,ysolis@example.net,5,Then,Home,399.68,Central,2025,1,True
9576f611-a841-447e-ae5c-55b214c06965,1085,550,2023-06-27,1973.66,Julia Sullivan,64,elizabethramirez@example.net,5,Across,Books,118.07,Central,2023,6,True
1d819a4d-1c94-4697-99a1-1f025a37f4de,1068,522,2024-05-24,332.86,Jill Cox,20,nicholas07@example.org,5,Single,Home,104.42,Central,2024,5,False
8efd1471-c654-4598-a530-73efde43eb80,1012,526,2024-09-26,1889.98,William Jones,48,victorsilva@example.net,5,Wide,Fashion,428.23,Central,2024,9,True
c06d102f-9a8f-4660-972c-75c3a876e4e5,1012,508,2023-04-15,1956.82,William Jones,48,victorsilva@example.net,5,Girl,Books,393.58,Central,2023,4,True
de0db44b-1ff8-4153-8e71-1cb20fad2137,1008,538,2024-08-13,1270.08,Brandon Davis,27,emily72@example.net,5,Bed,Fashion,396.6,Central,2024,8,True
0eba58c4-de92-40f6-abe8-bdf249b6d512,1091,515,2024-04-08,667.49,Jon Roberson,37,afox@example.org,5,Tonight,Books,307.42,Central,2024,4,False
7665623e-f79b-4474-92f2-d49e4dc58e3a,1075,534,2024-02-10,221.09,Tara Mckenzie,53,littlemichael@example.com,5,Well,Home,183.69,Central,2024,2,False
a7bf51c8-11fa-441b-9fb8-e52b8082960d,1006,546,2025-03-21,1857.14,Christopher Taylor,49,brittanymitchell@example.net,5,Several,Books,233.09,Central,2025,3,True
38d25b8b-d1c3-42ec-b97e-3e2f835b66ff,1079,540,2024-06-04,1918.88,Sean Mckay,40,michael77@example.com,5,Skin,Electronics,127.45,Central,2024,6,True
dc83641f-4956-419c-8407-96eb589c079d,1006,543,2025-02-10,266.61,Christopher Taylor,49,brittanymitchell@example.net,5,Dog,Fashion,368.77,Central,2025,2,False
